"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"1283",2022-03-14 00:06:50,1,373,100,48.1267077901412,5.56390811322197
"1284",2022-03-14 00:06:55,1,373,100,49.2781537132731,5.35193670699629
"1285",2022-03-14 00:07:00,1,373,100,48.4187303758317,5.06568166630918
"1286",2022-03-14 00:07:05,1,373,100,50.4256957019556,5.02058001559605
"1287",2022-03-14 00:07:10,1,373,100,48.1750382837356,5.25455649923849
"1288",2022-03-14 00:07:15,1,373,100,49.1741511943276,5.04946546354588
"1289",2022-03-14 00:07:20,1,373,100,49.8549679108784,5.33433493465346
"1290",2022-03-14 00:07:25,1,373,100,49.8382698608558,5.12402978092372
"1291",2022-03-14 00:07:30,1,373,100,48.0021219992381,3.91105353505815
"1292",2022-03-14 00:07:35,1,373,100,48.1672546871495,5.36234010306188
"1293",2022-03-14 00:07:40,1,373,100,48.4341614398769,5.76716406621965
"1294",2022-03-14 00:07:45,1,373,100,49.3051298541698,4.56785467558118
"1295",2022-03-14 00:07:50,1,373,100,48.9869657833044,4.52263866537231
"1296",2022-03-14 00:07:55,1,373,100,47.3082673166244,5.08302677681858
"1297",2022-03-14 00:08:00,1,373,100,49.1020395275281,4.2043949570195
"1298",2022-03-14 00:08:05,1,373,100,48.9843762742714,5.15246929733799
"1299",2022-03-14 00:08:10,1,373,100,50.5269171234992,4.73495122867943
"1300",2022-03-14 00:08:15,1,373,100,48.5188259607561,5.2246344946282
"1301",2022-03-14 00:08:20,1,373,100,48.7998119419286,5.32700732096046
"1302",2022-03-14 00:08:25,1,373,100,48.9230634041397,4.774470961678
"1303",2022-03-14 00:08:30,1,373,100,50.3027435336162,5.30042115226259
"1304",2022-03-14 00:08:35,1,373,100,48.4465369314612,4.84812366594698
"1305",2022-03-14 00:08:40,1,373,100,48.0505229711028,5.17120976371661
"1306",2022-03-14 00:08:45,1,373,100,49.7490036431459,5.02946934095381
"1307",2022-03-14 00:08:50,1,373,100,48.0552958798204,5.44106939570359
"1308",2022-03-14 00:08:55,1,373,100,49.1287381308148,5.07426265110933
"1309",2022-03-14 00:09:00,1,373,100,48.4076906799354,4.64378801329617
"1310",2022-03-14 00:09:05,1,373,100,50.0975948082266,4.94876807389766
"1311",2022-03-14 00:09:10,1,373,100,48.2363675626,5.0505287686522
"1312",2022-03-14 00:09:15,1,373,100,49.8888481856917,5.00870986429382
"1313",2022-03-14 00:09:20,1,373,100,49.6011924512719,5.40563995598602
"1314",2022-03-14 00:09:25,1,373,100,48.8739466675456,5.02659012741915
"1315",2022-03-14 00:09:30,1,373,100,47.9470857000271,5.15510657643273
"1316",2022-03-14 00:09:35,1,373,100,49.3152895431873,4.88166561255466
"1317",2022-03-14 00:09:40,1,373,100,48.9270053769572,4.9512414201366
"1318",2022-03-14 00:09:45,1,373,100,48.5137501992348,4.96930516660725
"1319",2022-03-14 00:09:50,1,373,100,49.0058559191144,4.4828134307375
"1320",2022-03-14 00:09:55,1,373,100,48.589441499477,5.10210295866514
"1321",2022-03-14 00:10:00,1,373,100,49.4124514131455,4.70912015266351
"1322",2022-03-14 00:10:05,1,373,100,49.7071801056421,5.0081717135454
"1323",2022-03-14 00:10:10,1,373,100,48.559317807687,3.91480694727398
"1324",2022-03-14 00:10:15,1,373,100,49.2969775051445,4.63502722887323
"1325",2022-03-14 00:10:20,1,373,100,48.6361536072838,5.47901328200075
"1326",2022-03-14 00:10:25,1,373,100,48.0171218183422,4.74654851257703
"1327",2022-03-14 00:10:30,1,373,100,49.2676084981173,4.50258585416611
"1328",2022-03-14 00:10:35,1,373,100,49.1673532685147,5.69848275468138
"1329",2022-03-14 00:10:40,1,373,100,48.593285154325,4.82669358339742
"1330",2022-03-14 00:10:45,1,373,100,49.451507381508,5.59446465076743
"1331",2022-03-14 00:10:50,1,373,100,48.9167105453485,5.38882297056397
"1332",2022-03-14 00:10:55,1,373,100,50.8236918923674,5.03357576835324
"1333",2022-03-14 00:11:00,1,373,100,48.2896961157453,5.36256111191383
"1334",2022-03-14 00:11:05,1,373,100,47.5868978950799,5.0108645715386
"1335",2022-03-14 00:11:10,1,373,100,50.285203594529,5.39372100828059
"1336",2022-03-14 00:11:15,1,373,100,48.9904205766912,5.2262392174581
"1337",2022-03-14 00:11:20,1,373,100,49.8702785791035,4.58750326438727
"1338",2022-03-14 00:11:25,1,373,100,49.1733844762861,5.19487527537102
"1339",2022-03-14 00:11:30,1,373,100,49.1271968243172,4.69218352605677
"1340",2022-03-14 00:11:35,1,373,100,50.3297510116732,4.72261906847131
"1341",2022-03-14 00:11:40,1,373,100,48.1828658011076,5.53326892256745
"1342",2022-03-14 00:11:45,1,373,100,48.906446578568,5.05366154707778
"1343",2022-03-14 00:11:50,1,373,100,47.9721723859789,4.83877465070274
"1344",2022-03-14 00:11:55,1,373,100,49.3268824769413,4.71140572435269
"1345",2022-03-14 00:12:00,1,373,100,47.9792604621846,4.69735455254657
"1346",2022-03-14 00:12:05,1,373,100,49.5038107203763,5.16156038134463
"1347",2022-03-14 00:12:10,1,373,100,46.495668269491,5.28553038619789
"1348",2022-03-14 00:12:15,1,373,100,49.7235144870421,5.24848043142963
"1349",2022-03-14 00:12:20,1,373,100,50.6286805325905,5.10115975392176
"1350",2022-03-14 00:12:25,1,373,100,48.6268921182509,4.91923101023752
"1351",2022-03-14 00:12:30,1,373,100,48.3007300864375,5.01680871365311
"1352",2022-03-14 00:12:35,1,373,100,48.5938217718687,4.52656399918047
"1353",2022-03-14 00:12:40,1,373,100,48.5923289139955,5.11587755658085
"1354",2022-03-14 00:12:45,1,373,100,48.5825869435688,5.02308880932653
"1355",2022-03-14 00:12:50,1,373,100,49.1219548404502,5.08681246437821
"1356",2022-03-14 00:12:55,1,373,100,47.3937715570771,4.16040633357693
"1357",2022-03-14 00:13:00,1,373,100,47.6060541966883,5.33780700740986
"1358",2022-03-14 00:13:05,1,373,100,48.3931183555898,4.86785320118703
"1359",2022-03-14 00:13:10,1,373,100,47.1689568500234,4.76518292416508
"1360",2022-03-14 00:13:15,1,373,100,48.4684349274746,4.9238283935848
"1361",2022-03-14 00:13:20,1,373,100,48.3743899782403,5.01973772465928
"1362",2022-03-14 00:13:25,1,373,100,48.3494732306444,4.99519618818331
"1363",2022-03-14 00:13:30,1,373,100,48.4790112714056,5.01755676216147
"1364",2022-03-14 00:13:35,1,373,100,49.0010461614885,5.34910390354425
"1365",2022-03-14 00:13:40,1,373,100,48.7868963366375,3.96318066182099
"1366",2022-03-14 00:13:45,1,373,100,48.1665390563244,5.5513786730042
"1367",2022-03-14 00:13:50,1,373,100,49.5418034097488,5.35816150650166
"1368",2022-03-14 00:13:55,1,373,100,47.2430528852151,4.97140125715659
"1369",2022-03-14 00:14:00,1,373,100,47.0289544879042,4.66369729303895
"1370",2022-03-14 00:14:05,1,373,100,49.213762448811,5.04886470898831
"1371",2022-03-14 00:14:10,1,373,100,48.7883189036226,5.44064352174034
"1372",2022-03-14 00:14:15,1,373,100,49.0819557841179,5.25983107768154
"1373",2022-03-14 00:14:20,1,373,100,49.7803355313789,4.96115216031133
"1374",2022-03-14 00:14:25,1,373,100,48.5433127095771,4.89153292934559
"1375",2022-03-14 00:14:30,1,373,100,48.8192034529724,5.61662322793314
"1376",2022-03-14 00:14:35,1,373,100,47.9767851723913,4.97311093481262
"1377",2022-03-14 00:14:40,1,373,100,48.997020525307,5.21626259847849
"1378",2022-03-14 00:14:45,1,373,100,49.5654589592649,4.55435088083718
"1379",2022-03-14 00:14:50,1,373,100,48.8527432282624,5.40948879682487
"1380",2022-03-14 00:14:55,1,373,100,50.07618658183,4.3175923651287
"1381",2022-03-14 00:15:00,1,373,100,49.3886761464083,4.3711882213511
"1382",2022-03-14 00:15:05,1,373,100,47.3449790053152,4.55949684951921
"1383",2022-03-14 00:15:10,1,373,100,49.8207303799305,6.05262064253031
"1384",2022-03-14 00:15:15,1,373,100,49.3125566957947,5.50541660055934
"1385",2022-03-14 00:15:20,1,373,100,48.2813897070516,4.90707584460342
"1386",2022-03-14 00:15:25,1,373,100,49.552622222218,4.93430005757973
"1387",2022-03-14 00:15:30,1,373,100,48.7468821657174,4.65005013391727
"1388",2022-03-14 00:15:35,1,373,100,50.5190169951544,4.65563275180414
"1389",2022-03-14 00:15:40,1,373,100,47.9833133586441,4.93371972507642
"1390",2022-03-14 00:15:45,1,373,100,50.0096197612941,5.23768861020535
"1391",2022-03-14 00:15:50,1,373,100,47.6971689092837,4.91185369665596
"1392",2022-03-14 00:15:55,1,373,100,51.0726621853566,4.37536789970114
"1393",2022-03-14 00:16:00,1,373,100,49.542821727294,5.36327558172474
"1394",2022-03-14 00:16:05,1,373,100,48.883122312549,4.94431619223726
"1395",2022-03-14 00:16:10,1,373,100,47.6413966382081,4.85412039224368
"1396",2022-03-14 00:16:15,1,373,100,49.1898352051894,5.1742823658193
"1397",2022-03-14 00:16:20,1,373,100,50.4765812690316,4.8904200467335
"1398",2022-03-14 00:16:25,1,373,100,49.0306978798268,4.48095891856607
"1399",2022-03-14 00:16:30,1,373,100,49.6965527813198,5.41361837103775
"1400",2022-03-14 00:16:35,1,373,100,49.7850684511262,5.6406164148596
"1401",2022-03-15 00:00:00,1,373,200,48.5182238644808,4.860837877308
"1402",2022-03-15 00:00:05,1,373,200,50.3091375714102,4.4276622040896
"1403",2022-03-15 00:00:10,1,373,200,47.3925782980385,4.25465761556264
"1404",2022-03-15 00:00:15,1,373,200,49.5325546191663,4.47628463059214
"1405",2022-03-15 00:00:20,1,373,200,49.2738940097904,4.29710619822324
"1406",2022-03-15 00:00:25,1,373,200,49.2585940595579,4.6668958938165
"1407",2022-03-15 00:00:30,1,373,200,48.8357596856362,3.58327769154163
"1408",2022-03-15 00:00:35,1,373,200,50.3072344281852,4.11798533145985
"1409",2022-03-15 00:00:40,1,373,200,47.7229588864438,4.74335130114927
"1410",2022-03-15 00:00:45,1,373,200,48.9995606832766,4.58792750462487
"1411",2022-03-15 00:00:50,1,373,200,46.7793276141212,4.08425032485028
"1412",2022-03-15 00:00:55,1,373,200,48.7591070514203,4.34183305920048
"1413",2022-03-15 00:01:00,1,373,200,48.8298074244894,4.45143935754467
"1414",2022-03-15 00:01:05,1,373,200,49.406492446649,5.03065440707655
"1415",2022-03-15 00:01:10,1,373,200,48.2323660896359,4.29333325704285
"1416",2022-03-15 00:01:15,1,373,200,48.3061883673973,3.89473295899795
"1417",2022-03-15 00:01:20,1,373,200,47.2382578482275,5.04799651907205
"1418",2022-03-15 00:01:25,1,373,200,48.311568385338,4.44847972057282
"1419",2022-03-15 00:01:30,1,373,200,48.8641624441242,4.4218382564749
"1420",2022-03-15 00:01:35,1,373,200,49.4199699238894,3.82510997513064
"1421",2022-03-15 00:01:40,1,373,200,51.9861864398615,4.70588218414956
"1422",2022-03-15 00:01:45,1,373,200,50.0105028174749,4.80732422409666
"1423",2022-03-15 00:01:50,1,373,200,48.5137694100841,4.815853409467
"1424",2022-03-15 00:01:55,1,373,200,48.7585714172544,4.5683568116278
"1425",2022-03-15 00:02:00,1,373,200,48.5992368574228,5.02725513492153
"1426",2022-03-15 00:02:05,1,373,200,49.9152041872146,4.31608968548814
"1427",2022-03-15 00:02:10,1,373,200,48.7151528838667,4.993349166694
"1428",2022-03-15 00:02:15,1,373,200,48.4912793257261,4.39755475988655
"1429",2022-03-15 00:02:20,1,373,200,49.4610019470164,4.2974913993633
"1430",2022-03-15 00:02:25,1,373,200,47.6519330009452,4.66790882647137
"1431",2022-03-15 00:02:30,1,373,200,48.9166382282757,5.39517294396817
"1432",2022-03-15 00:02:35,1,373,200,48.6571533325938,4.21393622321448
"1433",2022-03-15 00:02:40,1,373,200,49.0296304176675,4.07369689576814
"1434",2022-03-15 00:02:45,1,373,200,49.8543409308864,4.38322286483069
"1435",2022-03-15 00:02:50,1,373,200,47.0610643896601,4.8128780712472
"1436",2022-03-15 00:02:55,1,373,200,48.0674928560822,4.81540590009606
"1437",2022-03-15 00:03:00,1,373,200,48.8960287793209,4.56144019975398
"1438",2022-03-15 00:03:05,1,373,200,48.4484706556212,4.59842234572093
"1439",2022-03-15 00:03:10,1,373,200,48.8511803261042,4.4333069430799
"1440",2022-03-15 00:03:15,1,373,200,49.8731222731459,4.53912457444095
"1441",2022-03-15 00:03:20,1,373,200,50.2422228528087,4.00046548045078
"1442",2022-03-15 00:03:25,1,373,200,48.3586539442339,4.17182230603973
"1443",2022-03-15 00:03:30,1,373,200,50.1287457321488,4.07928623540635
"1444",2022-03-15 00:03:35,1,373,200,49.7457844154716,4.62969003377773
"1445",2022-03-15 00:03:40,1,373,200,48.8604886093921,4.65409075600712
"1446",2022-03-15 00:03:45,1,373,200,48.6091748316475,4.96366392616257
"1447",2022-03-15 00:03:50,1,373,200,47.9038298553048,5.34929434074213
"1448",2022-03-15 00:03:55,1,373,200,48.1695452578273,4.47966052550829
"1449",2022-03-15 00:04:00,1,373,200,48.5292988858392,5.08721240088939
"1450",2022-03-15 00:04:05,1,373,200,50.0307628839891,4.28837559555723
"1451",2022-03-15 00:04:10,1,373,200,50.178898635186,4.41399571455422
"1452",2022-03-15 00:04:15,1,373,200,48.7206925902592,4.34894970032122
"1453",2022-03-15 00:04:20,1,373,200,49.8331880057853,4.58291061159287
"1454",2022-03-15 00:04:25,1,373,200,48.83537718609,4.25674896258886
"1455",2022-03-15 00:04:30,1,373,200,48.8769265515732,4.33779295805903
"1456",2022-03-15 00:04:35,1,373,200,49.3489350619467,5.12242787535037
"1457",2022-03-15 00:04:40,1,373,200,48.0843970705473,4.73907930289348
"1458",2022-03-15 00:04:45,1,373,200,47.0238894714234,4.4708359250846
"1459",2022-03-15 00:04:50,1,373,200,48.962147479752,4.04492370203849
"1460",2022-03-15 00:04:55,1,373,200,47.7189228353741,4.1055788838183
"1461",2022-03-15 00:05:00,1,373,200,49.2276647386162,4.77600841837144
"1462",2022-03-15 00:05:05,1,373,200,52.0048580696102,4.49530018913093
"1463",2022-03-15 00:05:10,1,373,200,50.7190267415099,4.82504358038152
"1464",2022-03-15 00:05:15,1,373,200,48.7698315493115,4.50266037857693
"1465",2022-03-15 00:05:20,1,373,200,49.916002611474,5.10513834899724
"1466",2022-03-15 00:05:25,1,373,200,49.1551787222484,3.78293196107753
"1467",2022-03-15 00:05:30,1,373,200,50.5612984986382,4.75452467385392
"1468",2022-03-15 00:05:35,1,373,200,47.0017708046862,4.57713550864893
"1469",2022-03-15 00:05:40,1,373,200,49.5803481715009,4.34402764181877
"1470",2022-03-15 00:05:45,1,373,200,50.0321967222798,4.86590475349689
"1471",2022-03-15 00:05:50,1,373,200,50.3632602508949,4.18326066980897
"1472",2022-03-15 00:05:55,1,373,200,49.9191826141045,4.75376974725808
"1473",2022-03-15 00:06:00,1,373,200,47.9213029488536,4.55049466060496
"1474",2022-03-15 00:06:05,1,373,200,48.2224640345114,4.22310561070036
"1475",2022-03-15 00:06:10,1,373,200,49.5894281838835,4.87632600902363
"1476",2022-03-15 00:06:15,1,373,200,50.1392004766692,5.21994871166963
"1477",2022-03-15 00:06:20,1,373,200,48.1664655717284,4.30554603921262
"1478",2022-03-15 00:06:25,1,373,200,49.2184231609111,4.92266883738461
"1479",2022-03-15 00:06:30,1,373,200,48.6833194686251,4.86157288505438
"1480",2022-03-15 00:06:35,1,373,200,48.5255318390537,4.57585808915307
"1481",2022-03-15 00:06:40,1,373,200,48.1875227159401,4.57914879980485
"1482",2022-03-15 00:06:45,1,373,200,48.9194179758903,4.47701502373151
"1483",2022-03-15 00:06:50,1,373,200,49.1082518610668,3.84124423009018
"1484",2022-03-15 00:06:55,1,373,200,50.9575327909069,4.64568916970788
"1485",2022-03-15 00:07:00,1,373,200,49.0872436365447,4.62089991090042
"1486",2022-03-15 00:07:05,1,373,200,48.9088417974499,4.26147858812915
"1487",2022-03-15 00:07:10,1,373,200,49.2096788976453,4.69927980279934
"1488",2022-03-15 00:07:15,1,373,200,48.1113646333097,4.82354555561875
"1489",2022-03-15 00:07:20,1,373,200,49.4198424253992,4.15686939893126
"1490",2022-03-15 00:07:25,1,373,200,50.7831718693307,4.95567560827658
"1491",2022-03-15 00:07:30,1,373,200,50.6443485663208,4.94543832442191
"1492",2022-03-15 00:07:35,1,373,200,48.8553863040476,4.21514688288515
"1493",2022-03-15 00:07:40,1,373,200,49.2434788478959,4.51703693178295
"1494",2022-03-15 00:07:45,1,373,200,50.4734627730731,4.99081660285129
"1495",2022-03-15 00:07:50,1,373,200,48.4358374718913,4.88189705397212
"1496",2022-03-15 00:07:55,1,373,200,49.9752212190529,4.54059141118924
"1497",2022-03-15 00:08:00,1,373,200,48.3252406519382,4.30548948825983
"1498",2022-03-15 00:08:05,1,373,200,50.3031124931628,4.87468849099307
"1499",2022-03-15 00:08:10,1,373,200,48.3019280268564,4.3768047963065
"1500",2022-03-15 00:08:15,1,373,200,50.5464051225043,4.40199843182533
"1501",2022-03-15 00:08:20,1,373,200,49.7430032077199,4.61692897052171
"1502",2022-03-15 00:08:25,1,373,200,48.3504272251975,5.22314918624668
"1503",2022-03-15 00:08:30,1,373,200,50.319939874289,4.0396769615196
"1504",2022-03-15 00:08:35,1,373,200,50.2899516056908,4.72822540275941
"1505",2022-03-15 00:08:40,1,373,200,50.2177984565066,4.07455606417186
"1506",2022-03-15 00:08:45,1,373,200,47.3899112679641,4.35570945786063
"1507",2022-03-15 00:08:50,1,373,200,49.5287403492825,4.77079614966147
"1508",2022-03-15 00:08:55,1,373,200,47.509230067602,4.26293432887128
"1509",2022-03-15 00:09:00,1,373,200,48.7571549881063,4.44826353779135
"1510",2022-03-15 00:09:05,1,373,200,50.8716015071459,4.40301303817388
"1511",2022-03-15 00:09:10,1,373,200,49.7874787069051,4.1752487195397
"1512",2022-03-15 00:09:15,1,373,200,49.6288285378096,4.08913988855675
"1513",2022-03-15 00:09:20,1,373,200,49.2856637133193,5.1007610207093
"1514",2022-03-15 00:09:25,1,373,200,48.966668160214,4.79189798621895
"1515",2022-03-15 00:09:30,1,373,200,50.3740611331602,4.92251385513771
"1516",2022-03-15 00:09:35,1,373,200,49.6079949144022,4.4972126995633
"1517",2022-03-15 00:09:40,1,373,200,48.2235405582598,3.59450371592031
"1518",2022-03-15 00:09:45,1,373,200,48.9991419065533,4.7222816953468
"1519",2022-03-15 00:09:50,1,373,200,47.2409197869881,4.89673699908887
"1520",2022-03-15 00:09:55,1,373,200,49.6066596318623,3.55787091283655
"1521",2022-03-15 00:10:00,1,373,200,49.3739172871024,4.64338229944375
"1522",2022-03-15 00:10:05,1,373,200,47.0967553546954,4.70757470662667
"1523",2022-03-15 00:10:10,1,373,200,48.1854345980264,5.1083670411997
"1524",2022-03-15 00:10:15,1,373,200,50.15332929126,4.11445210841098
"1525",2022-03-15 00:10:20,1,373,200,48.8480290661923,4.36562652806025
"1526",2022-03-15 00:10:25,1,373,200,50.354760634764,4.79174273965172
"1527",2022-03-15 00:10:30,1,373,200,48.3857209591821,5.00429830754011
"1528",2022-03-15 00:10:35,1,373,200,51.3407450124851,4.33698463651721
"1529",2022-03-15 00:10:40,1,373,200,50.9892598266377,4.17569928516718
"1530",2022-03-15 00:10:45,1,373,200,49.5007094202174,5.31779150820113
"1531",2022-03-15 00:10:50,1,373,200,48.0611707244137,4.12610996248647
"1532",2022-03-15 00:10:55,1,373,200,49.1233609822878,4.67132258098808
"1533",2022-03-15 00:11:00,1,373,200,48.0699296586223,4.15419648535583
"1534",2022-03-15 00:11:05,1,373,200,49.7820205539999,4.49523965066545
"1535",2022-03-15 00:11:10,1,373,200,48.4170558960844,4.4858953535469
"1536",2022-03-15 00:11:15,1,373,200,49.5670480876601,4.55314208880914
"1537",2022-03-15 00:11:20,1,373,200,48.6657512381608,4.87809597757809
"1538",2022-03-15 00:11:25,1,373,200,49.4360078897085,4.02312370011683
"1539",2022-03-15 00:11:30,1,373,200,47.7909077477472,4.71164341982328
"1540",2022-03-15 00:11:35,1,373,200,49.6013631553731,4.75914749054916
"1541",2022-03-15 00:11:40,1,373,200,49.9578348377011,4.36670318844063
"1542",2022-03-15 00:11:45,1,373,200,49.3337387612237,4.43525397681964
"1543",2022-03-15 00:11:50,1,373,200,50.1976396330506,4.83708055235433
"1544",2022-03-15 00:11:55,1,373,200,49.5831632904416,4.1997488005576
"1545",2022-03-15 00:12:00,1,373,200,48.3832075744374,4.78373571493628
"1546",2022-03-15 00:12:05,1,373,200,46.8580873540453,4.93430332452172
"1547",2022-03-15 00:12:10,1,373,200,50.0043592113785,4.39581618542854
"1548",2022-03-15 00:12:15,1,373,200,49.7143448713276,4.32698574580433
"1549",2022-03-15 00:12:20,1,373,200,47.8657007600001,4.31652010353037
"1550",2022-03-15 00:12:25,1,373,200,47.1123510623106,4.68003656571569
"1551",2022-03-15 00:12:30,1,373,200,49.4113106558815,4.31360220278378
"1552",2022-03-15 00:12:35,1,373,200,49.5853659821168,4.12995517944998
"1553",2022-03-15 00:12:40,1,373,200,48.3533192424464,4.69469828358181
"1554",2022-03-15 00:12:45,1,373,200,48.5957087834715,4.74238794402488
"1555",2022-03-15 00:12:50,1,373,200,48.609702607577,4.62417438015079
"1556",2022-03-15 00:12:55,1,373,200,48.0375971500906,4.44972442815933
"1557",2022-03-15 00:13:00,1,373,200,46.2883896647813,4.31416099475156
"1558",2022-03-15 00:13:05,1,373,200,50.9169396145984,4.1328146648508
"1559",2022-03-15 00:13:10,1,373,200,48.0633001659082,4.24575937779494
"1560",2022-03-15 00:13:15,1,373,200,49.7970039196658,5.0412999209783
"1561",2022-03-15 00:13:20,1,373,200,48.1408637261461,4.66269316767719
"1562",2022-03-15 00:13:25,1,373,200,48.5332069148773,4.53775780143531
"1563",2022-03-15 00:13:30,1,373,200,47.3015351767268,4.64943181606792
"1564",2022-03-15 00:13:35,1,373,200,50.3999733579402,4.28924336786004
"1565",2022-03-15 00:13:40,1,373,200,50.2659088058826,4.57210840829704
"1566",2022-03-15 00:13:45,1,373,200,50.1821299049187,4.50898085283013
"1567",2022-03-15 00:13:50,1,373,200,50.2671150387767,4.44602906386184
"1568",2022-03-15 00:13:55,1,373,200,50.4260996189123,4.03521023531843
"1569",2022-03-15 00:14:00,1,373,200,48.7536305545291,4.22983249146953
"1570",2022-03-15 00:14:05,1,373,200,51.0618240158871,4.22592565652464
"1571",2022-03-15 00:14:10,1,373,200,47.8913482913917,4.7669227411964
"1572",2022-03-15 00:14:15,1,373,200,48.1908351743194,5.17194863983171
"1573",2022-03-15 00:14:20,1,373,200,47.1632396426441,4.62186469634786
"1574",2022-03-15 00:14:25,1,373,200,47.9851213053381,4.82176821956925
"1575",2022-03-15 00:14:30,1,373,200,48.5713401102649,4.36752024917916
"1576",2022-03-15 00:14:35,1,373,200,49.8922342671322,4.69395014768136
"1577",2022-03-15 00:14:40,1,373,200,49.2350571214617,4.6205190718715
"1578",2022-03-15 00:14:45,1,373,200,49.8057025409965,3.88538227559994
"1579",2022-03-15 00:14:50,1,373,200,48.1896341192886,4.4641047094676
"1580",2022-03-15 00:14:55,1,373,200,48.8178718201839,4.55654419267599
"1581",2022-03-15 00:15:00,1,373,200,49.4693968716162,4.65622111233125
"1582",2022-03-15 00:15:05,1,373,200,49.0204176904569,4.42586797232866
"1583",2022-03-15 00:15:10,1,373,200,48.184343748117,4.28843766820048
"1584",2022-03-15 00:15:15,1,373,200,49.8817117752139,5.00030644382466
"1585",2022-03-15 00:15:20,1,373,200,49.5803144090128,4.64818696317046
"1586",2022-03-15 00:15:25,1,373,200,48.7649478200704,4.56038915915201
"1587",2022-03-15 00:15:30,1,373,200,49.8146878863198,4.29569794057789
"1588",2022-03-15 00:15:35,1,373,200,48.9812058459102,4.34722168264544
"1589",2022-03-15 00:15:40,1,373,200,47.3698633970202,4.41284296321744
"1590",2022-03-15 00:15:45,1,373,200,47.7478048963034,4.27349709893901
"1591",2022-03-15 00:15:50,1,373,200,48.5254418272856,4.2006511890334
"1592",2022-03-15 00:15:55,1,373,200,47.5770239280957,4.43606628998717
"1593",2022-03-15 00:16:00,1,373,200,50.0731809127614,4.53923279412285
"1594",2022-03-15 00:16:05,1,373,200,51.0038865899121,4.43504782667936
"1595",2022-03-15 00:16:10,1,373,200,48.9842145873494,4.29723588132703
"1596",2022-03-15 00:16:15,1,373,200,47.7231962915152,5.19777209862352
"1597",2022-03-15 00:16:20,1,373,200,47.3534143732636,4.41981210311325
"1598",2022-03-15 00:16:25,1,373,200,48.8737863897397,4.50996024829576
"1599",2022-03-15 00:16:30,1,373,200,48.2693121700728,4.02508798249756
"1600",2022-03-15 00:16:35,1,373,200,47.3831812942302,4.71165778598395
"1601",2022-03-16 00:00:00,1,373,300,49.4339094248144,4.00200566293518
"1602",2022-03-16 00:00:05,1,373,300,49.2851920326528,4.42393174918604
"1603",2022-03-16 00:00:10,1,373,300,48.7814649173859,3.45745461485083
"1604",2022-03-16 00:00:15,1,373,300,48.6701234926712,3.64933184407528
"1605",2022-03-16 00:00:20,1,373,300,49.6188195824086,3.85949389393888
"1606",2022-03-16 00:00:25,1,373,300,50.1854269264067,4.47992663573632
"1607",2022-03-16 00:00:30,1,373,300,49.2071085777287,4.38426979009925
"1608",2022-03-16 00:00:35,1,373,300,48.7300962581272,4.73404662875582
"1609",2022-03-16 00:00:40,1,373,300,50.2406389096242,4.12182844410443
"1610",2022-03-16 00:00:45,1,373,300,48.6310219365215,3.68497804862075
"1611",2022-03-16 00:00:50,1,373,300,49.6076407986483,4.18763073820217
"1612",2022-03-16 00:00:55,1,373,300,50.277964130987,3.85360028524277
"1613",2022-03-16 00:01:00,1,373,300,47.6269250103442,4.47858835811154
"1614",2022-03-16 00:01:05,1,373,300,49.6974619157807,4.04261078791874
"1615",2022-03-16 00:01:10,1,373,300,47.6533032070535,4.27424762969972
"1616",2022-03-16 00:01:15,1,373,300,47.1145280365971,3.73171435531243
"1617",2022-03-16 00:01:20,1,373,300,48.8437013329193,4.20700654547311
"1618",2022-03-16 00:01:25,1,373,300,49.4663643737172,4.76199272580777
"1619",2022-03-16 00:01:30,1,373,300,48.8388514950485,3.36213172710183
"1620",2022-03-16 00:01:35,1,373,300,49.8559166647185,4.23295057907663
"1621",2022-03-16 00:01:40,1,373,300,50.1293808402595,3.24246058305008
"1622",2022-03-16 00:01:45,1,373,300,48.7780291529314,3.99877533513151
"1623",2022-03-16 00:01:50,1,373,300,48.3153705081195,3.62860942095027
"1624",2022-03-16 00:01:55,1,373,300,50.1712814372069,4.34113482009149
"1625",2022-03-16 00:02:00,1,373,300,48.6580242796295,4.04157969962171
"1626",2022-03-16 00:02:05,1,373,300,51.3568996031001,4.48704466326283
"1627",2022-03-16 00:02:10,1,373,300,48.9780018090144,4.73262545040986
"1628",2022-03-16 00:02:15,1,373,300,49.0585204013676,3.56488250692442
"1629",2022-03-16 00:02:20,1,373,300,49.2290972543851,3.81285284805385
"1630",2022-03-16 00:02:25,1,373,300,49.4205153886116,4.12407255044118
"1631",2022-03-16 00:02:30,1,373,300,48.4739597393115,4.06511312543623
"1632",2022-03-16 00:02:35,1,373,300,48.3642943809884,3.43845499456747
"1633",2022-03-16 00:02:40,1,373,300,47.5143859945128,3.3185522774474
"1634",2022-03-16 00:02:45,1,373,300,48.4540114445794,4.33043616872045
"1635",2022-03-16 00:02:50,1,373,300,47.7373999535635,4.58399626653065
"1636",2022-03-16 00:02:55,1,373,300,47.4208949467827,3.45410464459028
"1637",2022-03-16 00:03:00,1,373,300,48.3832865693275,4.09691573017757
"1638",2022-03-16 00:03:05,1,373,300,49.526814549211,3.69829535633309
"1639",2022-03-16 00:03:10,1,373,300,49.9294787738587,3.93968957549811
"1640",2022-03-16 00:03:15,1,373,300,50.4342003292502,4.20050654722171
